,CoinA,CoinB
0,0.32939871103999785,0.4392586605839949
1,0.33151029910179997,0.45209261668718
2,0.3376596850313628,0.459698760820656
3,0.3382488999399235,0.4738828999158336
4,0.3601950000046729,0.4742475000061525
5,0.3601473216,0.5012539223999999
6,0.3384858280278648,0.5087264226710326
7,0.333305,0.469564
8,0.31467852,0.46060884
9,0.3167398039036353,0.4331780687960001
10,0.3208115735959597,0.4336589879945385
11,0.3017008814374548,0.4002764169566232
12,0.2977003774801376,0.4051112040988064
13,0.27356695472583,0.3737284032590244
14,0.28412359960858397,0.387701799465892
15,0.26251431959468097,0.3840306883124415
16,0.2475627530413752,0.3628454717971332
17,0.2495856207739352,0.34240221852434194
18,0.25727029998038603,0.34738179997351604
19,0.2684438891535852,0.3548988528450354
20,0.27300880000000005,0.35656104
21,0.2755791813937272,0.3552525769293336
22,0.2649510000896253,0.3417390001156006
23,0.25498627609907026,0.3439179316404899
24,0.25769699999999995,0.35411760000000003
25,0.262267124020286,0.3656952422987961
26,0.26398392390399994,0.3682228825919999
27,0.24576,0.34831999999999996
28,0.25256582505189,0.35038496999262203
29,0.2547520125071553,0.3566200625100165
30,0.2611633400003166,0.3518198500004265
31,0.25214904,0.34724712
32,0.2563743948529506,0.3408483637264436
33,0.2659240480166991,0.3456928123407423
34,0.2733705179278128,0.339898363434144
35,0.26864520000000003,0.3364184
36,0.27029099999999995,0.34048979999999995
37,0.267671744054,0.34331070796499996
38,0.2633687863828656,0.33579726730408643
39,0.26286345569700004,0.319080926414
40,0.266909999978517,0.31807799997439856
41,0.26699470000000003,0.30524165
42,0.2701875,0.303838125
43,0.27204056545169,0.303792412604714
44,0.272474905304448,0.30175042034016
45,0.25539506560383995,0.2846058762322792
46,0.239983679761664,0.2851385037168192
47,0.2466576064293005,0.2822111426369268
48,0.23873472,0.279279
49,0.23933070000000004,0.28576799999999997
50,0.233145,0.2782825
51,0.2234242708,0.25909511127600005
52,0.2221469571,0.253707145488
53,0.2218446038393592,0.2505979892387384
54,0.22405873589224265,0.2528903870542834
55,0.22250544358787,0.2498966309536871
56,0.22440835017549202,0.25599981694777
57,0.2136192200002813,0.248323800000327
58,0.2004197654922183,0.2349901479916116
59,0.19975329,0.24130317
60,0.20013307757234094,0.24858242596043095
61,0.2259816193090512,0.289466994165888
62,0.24591799999999997,0.28413
63,0.23925534214400002,0.283704909486
64,0.23675309971050001,0.2839401596528
65,0.2421847524140136,0.2871108143527176
66,0.24455075027705506,0.288229424180529
67,0.237270094,0.283544724
68,0.2463247310074572,0.28351526250012
69,0.2528781031462591,0.2889791620834402
70,0.2625706335856725,0.2985896093887249
71,0.26773483583561003,0.27645719319296
72,0.2712338600968461,0.26461840009448395
73,0.273025,0.28265625
74,0.28020194,0.29518508
75,0.259011634795,0.27354670859099994
76,0.276698133875218,0.28245909564328503
77,0.2677954029133636,0.2755121165501958
78,0.2560570713079482,0.3192127899099086
79,0.2590322392121352,0.3228187169046212
80,0.26769840000000006,0.331002
81,0.2660549500006286,0.3070255500007253
82,0.2687403978023661,0.29945115551260804
83,0.2790983996476697,0.2990783996224472
84,0.2894106598622316,0.3067717198539672
85,0.29431650390099995,0.31402158318999995
86,0.30455367220342583,0.3042870655455296
87,0.30175630925229124,0.30480797924472963
88,0.3020815140643344,0.3078629784483408
89,0.3056399337806041,0.309628117969912
90,0.296476,0.29942290000000005
91,0.30304295,0.31519005
92,0.3000404993028144,0.30838503555912
93,0.3029726701893369,0.30450420019029395
94,0.30728859999932,0.30177548099933216
95,0.29791447535390003,0.28810186207073
96,0.3016965000003409,0.2971830000003358
97,0.3012436801021968,0.29198560009905605
98,0.2972722982691136,0.2920179346987488
99,0.307134,0.29743980000000003
100,0.307134,0.29743980000000003
101,0.3027689756963312,0.297720475670493
102,0.30237473251061847,0.29811880906102745
103,0.30284240619436237,0.2965863174603894
104,0.30191561998671657,0.2957639617766174
105,0.3024200379304233,0.29413799080587893
106,0.30254687471861436,0.2930353219671888
107,0.30258076967420294,0.2932886293995292
108,0.302952566253098,0.2928888398892258
109,0.3025606629080041,0.29309488383542665
110,0.30303684130850106,0.29332769349123516
