,close,date,high,low,open,volume
0,374.12,2018. 03. 21.,388.50,355.24,357.44,"32,709,600"
1,357.17,2018. 03. 20.,361.62,338.99,351.27,"24,961,900"
2,347.06,2018. 03. 19.,359.18,338.13,346.68,"25,688,500"
3,348.91,2018. 03. 18.,363.55,285.66,363.55,"29,796,100"
4,365.02,2018. 03. 17.,409.43,358.64,407.77,"33,841,500"
5,406.87,2018. 03. 16.,420.34,362.76,362.76,"70,182,900"
6,365.74,2018. 03. 15.,423.06,330.28,330.77,"93,141,500"
7,330.15,2018. 03. 14.,344.59,278.63,327.12,"26,308,200"
8,327.16,2018. 03. 13.,348.21,322.00,339.54,"9,458,830"
9,340.78,2018. 03. 12.,366.61,323.94,358.11,"43,148,100"
10,358.12,2018. 03. 11.,371.43,330.18,340.22,"9,846,230"
11,341.42,2018. 03. 10.,390.05,341.42,379.21,"19,341,300"
12,380.56,2018. 03. 09.,380.56,274.76,328.95,"25,798,900"
13,329.93,2018. 03. 08.,415.54,329.93,412.24,"20,584,100"
14,414.95,2018. 03. 07.,492.55,395.69,479.56,"41,197,000"
15,480.23,2018. 03. 06.,522.26,477.98,496.33,"71,034,300"
16,490.25,2018. 03. 05.,506.52,483.20,488.10,"27,392,800"
17,484.57,2018. 03. 04.,543.38,484.32,497.63,"51,848,100"
18,504.98,2018. 03. 03.,549.99,430.94,489.34,"76,826,500"
19,493.29,2018. 03. 02.,534.67,470.50,491.54,"69,410,200"
20,503.48,2018. 03. 01.,596.85,501.54,560.74,"85,953,100"
21,555.44,2018. 02. 28.,597.66,483.15,493.75,"132,048,000"
22,493.13,2018. 02. 27.,497.71,400.72,411.37,"60,874,900"
23,409.79,2018. 02. 26.,430.17,392.74,404.55,"45,753,000"
24,404.83,2018. 02. 25.,417.10,336.99,367.16,"56,613,900"
25,361.45,2018. 02. 24.,395.85,351.25,368.09,"61,060,800"
26,368.55,2018. 02. 23.,375.08,311.66,318.33,"66,226,500"
27,314.49,2018. 02. 22.,334.99,301.90,314.14,"76,170,000"
28,314.48,2018. 02. 21.,369.46,289.42,320.51,"147,725,000"
29,315.14,2018. 02. 20.,322.47,266.78,307.81,"21,428,600"
30,308.82,2018. 02. 19.,325.10,287.94,319.17,"25,481,500"
31,321.83,2018. 02. 18.,352.13,244.30,244.30,"101,793,000"
32,243.58,2018. 02. 17.,250.16,239.89,244.11,"5,858,000"
33,244.35,2018. 02. 16.,246.46,234.61,242.64,"5,697,400"
34,243.76,2018. 02. 15.,252.82,233.25,240.03,"8,413,630"
35,240.91,2018. 02. 14.,269.84,218.18,222.40,"13,226,400"
36,222.83,2018. 02. 13.,240.78,221.11,236.85,"5,242,110"
37,235.32,2018. 02. 12.,250.49,226.97,226.97,"7,521,400"
38,225.84,2018. 02. 11.,251.01,218.70,246.57,"5,787,610"
39,246.65,2018. 02. 10.,284.12,239.43,280.58,"14,256,500"
40,280.57,2018. 02. 09.,309.08,275.02,291.52,"1,108,400"
41,290.77,2018. 02. 08.,302.24,270.04,288.55,"25,517,900"
42,285.45,2018. 02. 07.,285.45,200.86,216.15,"22,374,900"
43,215.90,2018. 02. 06.,219.13,161.09,210.81,"14,487,700"
44,210.53,2018. 02. 05.,329.39,187.76,326.17,"24,027,900"
45,333.55,2018. 02. 04.,405.73,317.99,382.79,"86,159,000"
46,385.89,2018. 02. 03.,462.92,337.61,462.92,"139,639,000"
47,462.43,2018. 02. 02.,491.33,240.74,257.05,"295,958,000"
48,259.04,2018. 02. 01.,295.39,229.93,234.75,"36,798,700"
49,235.00,2018. 01. 31.,252.39,207.34,229.41,"19,918,100"
50,229.46,2018. 01. 30.,271.85,215.27,228.64,"20,256,300"
51,228.48,2018. 01. 29.,242.31,221.37,240.33,"8,605,110"
52,240.30,2018. 01. 28.,246.02,228.98,231.21,"10,589,100"
53,231.21,2018. 01. 27.,255.94,228.88,253.63,"12,693,000"
54,257.76,2018. 01. 26.,282.86,209.71,210.19,"33,885,900"
55,211.41,2018. 01. 25.,219.37,184.07,188.52,"8,896,000"
56,186.68,2018. 01. 24.,191.57,175.46,188.37,"7,644,500"
57,188.90,2018. 01. 23.,200.33,168.51,179.82,"10,011,200"
58,181.37,2018. 01. 22.,192.57,165.75,189.06,"7,103,040"
59,187.34,2018. 01. 21.,209.48,182.79,209.48,"3,901,840"
60,208.56,2018. 01. 20.,235.66,181.75,181.75,"5,032,470"
61,180.17,2018. 01. 19.,186.80,176.84,180.66,"5,699,460"
62,182.01,2018. 01. 18.,205.85,167.96,178.09,"8,602,920"
63,176.56,2018. 01. 17.,186.19,135.41,181.80,"12,630,100"
64,183.07,2018. 01. 16.,197.62,148.22,197.44,"11,391,800"
65,196.98,2018. 01. 15.,221.62,191.27,216.59,"7,760,820"
66,216.85,2018. 01. 14.,236.82,194.15,233.71,"7,776,240"
67,233.97,2018. 01. 13.,290.37,205.23,205.23,"24,909,500"
68,205.66,2018. 01. 12.,211.30,189.69,193.34,"10,826,100"
69,190.25,2018. 01. 11.,220.04,187.29,217.60,"10,724,500"
70,217.93,2018. 01. 10.,251.98,204.31,232.84,"15,959,700"
71,231.82,2018. 01. 09.,350.90,196.03,214.29,"38,671,000"
72,214.66,2018. 01. 08.,214.66,185.55,191.63,"16,054,100"
73,191.61,2018. 01. 07.,195.98,184.01,184.03,"18,728,000"
74,184.25,2018. 01. 06.,195.19,170.44,194.71,"14,394,700"
75,194.38,2018. 01. 05.,214.41,189.53,192.46,"9,540,220"
76,192.85,2018. 01. 04.,197.54,172.85,182.06,"7,497,780"
77,181.01,2018. 01. 03.,182.30,167.69,174.79,"6,781,210"
78,175.22,2018. 01. 02.,188.72,162.72,162.98,"8,584,280"
79,162.92,2018. 01. 01.,164.94,148.64,156.60,"5,648,270"
80,156.17,2017. 12. 31.,163.35,148.94,151.24,"4,100,650"
81,153.02,2017. 12. 30.,167.21,143.18,167.18,"3,874,190"
82,166.80,2017. 12. 29.,177.98,157.26,162.37,"5,937,840"
83,161.49,2017. 12. 28.,180.34,151.17,179.82,"8,336,980"
84,180.49,2017. 12. 27.,193.33,168.41,168.69,"11,000,700"
85,168.38,2017. 12. 26.,184.36,163.01,178.75,"5,142,250"
86,176.92,2017. 12. 25.,189.71,151.23,160.16,"8,434,520"
87,159.09,2017. 12. 24.,168.02,130.42,148.59,"2,652,420"
88,147.56,2017. 12. 23.,171.03,137.27,143.18,"5,783,830"
89,141.70,2017. 12. 22.,175.78,112.00,175.51,"3,678,810"
90,174.88,2017. 12. 21.,195.26,159.13,162.80,"7,417,970"
91,160.20,2017. 12. 20.,179.93,152.17,179.93,"4,564,960"
92,180.02,2017. 12. 19.,203.42,174.90,198.47,"6,728,400"
93,194.58,2017. 12. 18.,200.19,153.33,167.30,"8,920,950"
94,167.13,2017. 12. 17.,171.98,139.53,140.61,"4,553,430"
95,140.55,2017. 12. 16.,181.75,139.04,140.20,"6,380,670"
96,139.94,2017. 12. 15.,147.21,132.38,141.95,"3,454,150"
97,141.69,2017. 12. 14.,186.56,135.22,137.83,"6,181,200"
98,138.13,2017. 12. 13.,146.42,121.65,131.36,"3,085,470"
99,132.04,2017. 12. 12.,132.25,102.29,103.85,"5,347,810"
100,104.10,2017. 12. 11.,106.83,97.56,97.81,"1,206,250"
101,98.94,2017. 12. 10.,105.63,94.70,103.19,"1,587,680"
102,102.80,2017. 12. 09.,108.03,93.12,105.91,"1,841,250"
103,105.98,2017. 12. 08.,106.62,85.30,95.60,"2,488,560"
104,95.47,2017. 12. 07.,106.09,92.42,101.79,"2,054,350"
105,101.75,2017. 12. 06.,114.86,98.17,114.36,"2,519,830"
106,114.62,2017. 12. 05.,124.94,112.22,120.66,"2,849,890"
107,120.26,2017. 12. 04.,122.41,109.40,109.52,"3,164,540"
108,109.18,2017. 12. 03.,129.40,101.17,101.17,"5,019,730"
